1,h8 h9 h6 g8 f7 g7 g6 e8 h5 f5 i6 j6 g4 j7 h4 h7 i4 j3 j4 k4 f4
1,h8 h9 i10 i9 j9 k8 i8 k10 k11 j10 h11 i11 h12 h13 i12 g12 f10 f11 e10 g10 g11 e9 g9 d13 e12 e11 j8 g13 i13 j14 l10 i14 j15 h14 i7 j6 k9 g14 h6
1,h8 h9 h7 h6 g6 i8 j7 g7 j5 f8 e9 i7 i6 k4 h5 g4 i4 i5 j4 j3 m6 j8 k9 k6 m7 k7 k5 l6 m5 i9 h10 i11 i10 m8 k8 l9 j9 l7 h11 l8 g12
1,h8 h9 i10 g9 i9 i8 j10 g7 k10 h10 l9 g10 l10 m10 l12 k11 l11 l8 l13
1,h8 h9 h6 i10 i6 g6 g8 h7 i8 f8 i7 i5 j8 k8 g5 k9 f4
1,h8 i9 i7 h7 j9 j8 h10 i10 g9 f10 i12 i11 k10 g11 h11 h12 i13 j11 l11 m12 j13 g10 k12 m10 k14 l15 k13 k11 l13 h13 m13
1,h8 i9 j9 j8 k10 h7 h10 i10 i11 j12 h11 j11 k12 l10 k9 k11 h12 h9 j10 l8 g13
1,h8 h9 i9 g7 g8 f8 h6 h7 i7 j8 i8 i6 j6 g9 h10 i10 k7 j7 m9 l8 k8 k5 m6 l6 m7 m8 l7 k9 n5 j9 o4
0,h8 h9 j10 i9 i11 k9 j9 j8 i7 g9 g11 f11 f9 h12 g10 h11 h10 i10 g12 h7 j12 k13 k10 j11 k12 e8 f7 m5 k5 l4 l6 j4 l11 m12 m10 n9 l10 n10 l13 l12 o9 n8 n7 k4 i4 j5 i6 j6 j7 j2 j3 k3 n6 i1
1,h8 i9 i8 j8 h7 h10 k7 j7 j9 k10 i10 k8 l9 l10 h4 i5 h6 h5 j5 k9 i7 i6 g4 g9 j4 i4 j2 j3 g6 f5 e5 g7 g5 f4 i3 f8 f6
0,h8 h9 i8 j8 i9 j10 i10 i7 j9 h11 i11 i12 h7 k10 g6 f5 h10 j11 l9 k9 h6 l10 m11 k12 k11 j13 g10 j12 l12 j14
1,h8 i9 h7 h9 g9 i7 i8 f7 e6 g8 j8 k8 i10 j9 f5 d7 e7 e5 g6 e4 f6 d6 h6 i6 h4 h5 g5 d8 i3
1,h8 i9 j10 h10 j8 i11 i8 g8 j9 j11 k10 l11 k11 g11 h7 g6 k8 l8 k9 g10 k7
1,h8 i9 j7 i8 i7 h7 j6 k5 g6 h6 h5 i4 e8 g7 f8 f7 g9 f10 e7 d6 e5 e6 g5 f5 d8 g8 f6 h4 c9
0,h8 h9 j10 i9 j9 j8 h10 g10 i8 k10 i11 g9 h12 g13 g12 g8 g11 h7 i10 f9 e9 e10 d11 i6
0,h8 i9 i6 i8 f9 h9 j9 i11 i10 f11 h11 g10 e12 j7
0,h8 h9 i8 g8 i10 i9 f9 g9 g11 h10 k9 i11 g6 f8 k8 j12
1,h8 i9 i8 j9 j7 i7 i10 i6 i5 h6 j8 j6 k6 g6 f6 g5 h11 g8 h10 j10 h9 h7 h12
1,h8 i9 h6 h9 i7 g9 j9 i8 j8 g5 j7 j6 l7 k7 i10 k8 j10 j11 l10 k9 k10 h10 m10
1,h8 h9 h6 g8 g7 f7 e6 f8 i9 f6 f9 e7 d8 d6 c5 f5 f4 e5 j8 g5 h5 i8 j7 h7 j10 k11 j9 j11 j6
1,h8 h9 i10 i9 j9 j8 h10 g10 g9 i7 i11 f8 h11 g12 j11 k11 j12 k13 j10 j13 k9 h12 l10 k10 l8 m7 l7 l9 k8
0,h8 i9 g6 h9 e7 g9 j9 f9 e9 g8 h7 i8 g7 f7 i10 e6 d5 f8 f10 f5 f6 g10 j7 d7 g4 e8 h11 c6
0,h8 i9 h7 h9 f9 g8 f7 g7 g10 h11 e8 i10 g6 h5 f5 i8 f6 f8 c6 d7 e6 d6 e4 d3 e7 e5 f4 f3 h6 i6 i7 i11 i12 j11 g5 k12
0,h8 i9 i7 g9 h7 h9 j9 i8 j7 g7 j8 j10 k9 h6 k7 l7 k8 e9 f9 f8 i5 d10
1,h8 h9 j10 i9 g9 i7 h10 i10 i11 j12 g8 i8 i6 j7 g10 g7 h7 j5 h12 k9 f11 j8 f8 e7 f9 j6 e10
0,h8 i9 i7 g9 h9 h10 j8 f8 e7 i10 i8 k8 g10 j7 h7 k9 j9 k10 k11 j10 l10 i11 j12 h12 g7 l8
1,h8 i9 j8 i8 i7 g9 h9 h7 j9 i6 g8 j7 i10 f7 j11 k12 j10 j12 h10 g10 h11 h12 g12 i12 k8
0,h8 i9 j10 h9 j9 j8 i10 h10 g11 i8 h11 k8 i11 f11 g12 f13 h12 g10 g13 e12
1,h8 i9 i6 i10 g9 i7 g8 i8 i11 h10 h7 f9 h6 h9 g5 g10 g6 g7 f6 j6 e6
1,h8 h9 i7 g9 i9 g7 i8 g8 i6 i10 i5
1,h8 i9 g8 i8 i10 i7 i6 h7 g6 h9 g10 h10 g7 g9 j9 j7 k7 l5 k6 l8 h6 j6 f8 i5 f9 d8 f6 e6 f7 f5 f10
1,h8 i9 i6 i7 h7 h6 j8 h9 i8 g8 j9 g6 j7 j10 k8 l8 h5 l9 g4
0,h8 i9 j9 i7 j8 k8 i8 h7 j11 j10 h9 g8 i6 g10 g7 f9 e10 g11 g9 f10 h11 h10 i10 f12 e13 f11 f13 f8
0,h8 h9 h6 i7 i9 g7 j7 i6 i5 h7 j5 g8 k6 f7 e7 e6 i10 d5
0,h8 h9 h6 i9 g9 i6 i7 j6 g5 j8 h10 f8 g8 g7 g10 f10 h4 h5 i4 f4 i3 j2 j7 f7 f11 f6 f9 f5
0,h8 h9 h6 i7 i10 i8 j7 j9 i6 g6 h7 h5 j5 k4 g9 g7 i4 k6 k7 i9 l9 l8 k10 k8 j10 m8 j8 h10 l6 m6 m5 n4 k5 o8 n8 l5 n7 o9 i3 n3 l7 m7 l4 k3 j2 i2 j3 h3 g3 g4 g8 f9 j1 j4 i5 h4 e6 e8 f10 g10 d7 h11 i12 f11 e12 d9 f7 h13 h12 g12 e10 e11 i11 g13 i13 i14 j15 g11 g14 f12 e13 d11
1,h8 h9 h6 i10 i6 i9 g9 g8 j11 i7 i8 h7 g7 f8 k8 j8 k7 k9 l9 m10 k6 l6 i5 j6 h5 j7 k5 k4 j5 l5 g5
0,h8 h9 h6 i10 g6 i8 i6 j6 f6 e6 g7 i9 i7 j7 g10 j9 g9 g8 f7 j8 j10 j5
1,h8 i9 j10 j8 k7 j6 i6 l8 k8 l9 j9 l7 l10 k10 j11 i11 h7 h6 i8 i7 g5 g8 h4 f5 g4 g3 j5 k5 l5 l4 m3 h5 i3 j2 k4 l3 i4 j4 i2 i5 j3 k3 h1
1,h8 g9 i10 h9 j10 i9 j9 h10 j8 f9 e9 j7 i8 g8 k8 l8 h11 l7 g12
1,h8 h9 j10 i9 j8 j9 k9 l8 f9 g8 i10 h10 k7 k10 i7 h6 k5 j6 j7 h7 i8 k6 m7 l7 l6 j4 m8 m5 l10 m11 m9 n8 l11 l12 i6 i5 k3 l4 n5 f7 m10 m6 l9 k8 n9 o9 k12 j13 o8
1,h8 h9 g8 g7 i8 f8 h6 i7 h7 g6 i6 j6 k8 j8 h5 h4 j7 g4 l9
1,h8 h9 j8 g8 f7 g9 i9 g7 g10 e9 f8 f10 g11 h10 d9 h13 i11 h7 h11 j11 i10 i12 i8 i7 k8 l8 j9 g12 l7
1,h8 h9 h7 i7 i6 g8 h5 f7 e6 h6 g4 f3 f5 h3 g5 e5 g3 g6 i5 j5 h4 j6 i4 i10 j11 j4 i3 i2 j2 f6 k1
1,h8 h9 h7 h6 j8 i8 j7 i7 i9 g10 k7 l6 j6 j9 i5 l8 f6 g7 g5 h4 j5 j4 h5 k5 f5
1,h8 h9 g7 i9 g9 g8 f7 i10 e7 h7 f8 d6 f9 f10 e9 g6 d10 h6 c11
1,h8 h9 j10 i9 j9 i8 i10 k8 j7 j8 k7 i7 h6 g9 l8 l7 k9 m7 m9 n10 l10 k10 k11 j12 l9 n9 i11 h12 l11 l12 j11 m11 h11
0,h8 i9 j10 j8 i10 h10 k7 g11 f12 g9 h9 i11 j12 h11 f11 k11 l11 j11
0,h8 i9 i6 i10 i8 j8 j10 h9 h10 j9 k9 f9 g9 h11 k8 i12 g10 i13 i14 i11
0,h8 h9 j8 g8 i10 i8 g10 j9 k10 h10 k9 i7 f9 h7 k11 k12 j10 g7 l10 m10 k7 k8 g6 f7 e7 j7
1,h8 i9 j10 j8 g9 i7 h10 l10 k9 i10 i8 i12 f8 i11 i13 g8 f7 e7 f9 f5 f10 f11 f6
1,h8 h9 h6 i10 i6 g6 i7 i8 j6 k5 h7 h5 i4 i5 j5 k4 k6 l6 l7 m8 h3
0,h8 i9 g7 g8 h7 i7 h6 h5 i5 f8 j4 k3 h9 h10 j6 i11 h4 g9 k7 j12
0,h8 h9 h7 g7 i8 g8 g6 j9 g9 i10 f7 j11 k12 j10 f5 e4 j12 h10 k10 h11 k8 k9 i11 f10 g10 h12 h13 g11 i13 i9 l8 l9
1,h8 h9 j10 i9 g9 i8 i10 j7 g10 f10 h10 k10 h11 k6 l5 g11 f9 i12 f8 e7 j9 k8 j12 i11 j11 j13 j8
0,h8 h9 g9 i7 g8 i8 g7 g10 j7 i6 i9 f6 g6 g5 j10 k11 j8 j6 h7 h4 e7 i5 i4 g3 f7 k7
0,h8 h9 j10 g8 i9 g7 g9 i7 h10 f7 i10 h7 e7 j7
0,h8 h9 h6 g7 g6 i6 f5 h7 i7 j6 g8 j7 f8 i8 k6 e8 g5 j8 j5 g10 f11 f9 d7 j9 j10 i9 g9 l9 k9 k8 h5 m10
1,h8 i9 h7 h9 i7 g9 j9 i8 j7 g7 j8 j6 k8 l7 h5 i6 h6 h4 g5 f9 k9
0,h8 h9 h6 i10 g8 i8 g7 i9 i11 i6 i7 f9 e9 j9 k9 g9
1,h8 i9 i8 j8 k7 j9 k9 k8 j7 h9 l7 i7 k6 m8 l8 h11 l5 m4 l6 l4 l9
1,h8 i9 i6 h7 g8 i8 j9 g10 i10 h9 f11 h11 f9 f12 g11 e10 d10 e9 e8 d8 c7 c9 f7 e7 b10 j7 k6 j8 f8 f10 g6 h5 j6 h6 k5 i7 m6 l6 k8 l7 k7 k9 k4
1,h8 h9 h6 i8 i9 g6 f5 g7 g8 j7 k6 g10 f11 h7 i7 j9 k10 j8 j6 k5 k8 k7 j10 l6 m5 m7 n8 l7 n7 l8 l9 m8 l10 j4 i3 l4 l5 m10 k11 l12 m9 j12 o7
0,h8 h9 h6 g10 g6 g9 i9 i8 f11 g7 g8 e7 f9 e10 i6 j6 f8 f7 h7 j5 h5 h4 j7 g4 g11 f10 h10 j8 e11 d10 c10 d11 d8 e8 e6 f6 i4 d4 e4 f5 f4 d5 e5 i3 g5 g3 f2 j3 i7 e3 k7 l7 h3 k8 l6 m8 l8 m6 n5 l5 n7 m5 m7 i2 k4 n9 k6 j2 j4 i5 i11 k5
1,h8 h9 j10 i9 g9 i7 i10 h10 j8 i8 j7 i6 i5 j9 j6 h7 k10 g8 j5 j4 k9 f9 e10 g6 f5 f7 h5 g5 g7 f8 f10 e6 d5 f6 h6 h4 e7 i3 j2 h2 k5 l5 k8 k7 j12 i4 k11 k12 l10 m10 m9 l11 n8
0,h8 i9 i6 i10 i7 g9 h7 i11 i8 g7 g6 j9 h9 h6 k8 j8 f9 g8 g10 i13 j7 i12
1,h8 i9 j10 j8 k7 h10 g11 k9 i7 l9 j9 j7 i6 j6 g8 j5 j4 i8 h9 k8 g9 g10 h7 f10 e10 f9 h6 h5 g7 f8 f7 e7 e6 i10 d5
1,h8 h9 h6 i10 i7 j8 j6 k5 i6 g6 i5 i8 h4 g3 j4 g7 i4 i3 g4 f4 k4
0,h8 i9 j10 h10 g11 i7 i8 j8 k9 k7 l6 j7 h7 j6 j5 l8 m9 i6 k8 h6 k6 f6 g6 g5 f4 h4 i5 e7 i3 d8
1,h8 h9 h7 g9 i9 g10 i8 i10 g8 j8 f9 i6 f6 j10 f8 e8 f7 f10 f5
0,h8 h9 j10 i9 f9 k9 j9 j8 h10 i10 i7 j11 k12 i12 i11 g10 f8 g9 f7 f6 g8 e8 f11 f10 e10 h7 d11 c12 e11 c11 e12 e13 d9 g12 b9 g13 g11 f13 c10 a8 h13 e14 d15 h11
1,h8 h9 j8 i8 j7 j9 i9 j10 k7 l6 j6 l7 i7 k5 i5 l8 j4 j5 g7 h7 h6 k3 f8
1,h8 h9 i7 j6 i9 g7 i8 i10 g8 j8 h5 h6 g6 f8 i5 i6 k6 e9 d10 g9 j5 g5 h7 j9 l5 k5 j7 m4 l7 k7 i4 h3 m8
0,h8 h9 h7 i9 g9 i7 i8 g8 f7 j8 h6 h5 g6 f5 f6 e6 g7 d7 g4 i6 g5 g3 f4 i5 i4 h4 e3 d2 f2 k7 j6 l6 h10 m5
1,h8 g7 f8 e9 h9 h7 g8 i8 f7 i10 g6 e8 f6 f9 e6 d5 d6 d9 c6
1,h8 i9 j6 j8 h10 i7 h6 i6 i5 h9 g7 f8 h4 g3 j5 j4 h5 h7 g5 k5 f5
1,h8 g7 f8 g6 h7 h6 g8 e8 f7 e6 f6 f9 g10 g9 h9 e7 i8 j8 j7 e9 f11
1,h8 h9 f8 i8 j7 i7 i9 j10 h10 j8 h6 g7 f7 f9 g6 i6 f6 e6 e7 d6 d8 g5 e8 g8 d9 h5 c10
0,h8 i9 g7 g9 h7 i7 i8 h6 j8 g8 g6 j9 h9 g10 f7 e8 f6 f5 e7 d7 g5 f9 d8 c6
0,h8 h9 j9 j8 j10 i9 h10 g10 g9 i8 j7 i7 i10 h6 l10 k10 g5 i5 i6 l8 j12 m8 i11 k8
1,h8 h7 h6 g8 i7 i8 g6 i6 j5 g9 g5 j8 h5 i5 i4 f7 g4 g3 f4 e3 h4 f9 e4
1,h8 i9 h7 h9 i7 g9 j9 j7 f9 g8 g10 i10 j11 e6 f7 i11 i12 h11 f8 f6 g7 e7 d10 e9 f10 f11 e10 g11 c10
0,h8 i9 g6 i8 i10 h9 g9 g10 j7 j8 h10 f10 f8 e7 e8 d8 f6 h6 f5 f7 k9 c7 g11 d7 g7 b7
1,h8 h9 j10 i10 g8 i9 g9 i8 i7 j6 g10 g11 h7 g7 e10 f9 f10 e11 d10 c10 h10
1,h8 i9 i8 h7 j8 g8 f9 i7 j7 k8 j9 j10 k6 h9 j5 j6 l7 m8 l5 m4 k5 m5 k4 m6 m7 k7 h5 i5 i4 h3 k2 k3 j3 l1 g6
0,h8 g7 f6 h6 i5 i7 f7 f8 g5 e7 g9 h5 h9 h7 g8 e6 e9 i9 i8 g4 k8 j8 i10 j11 f9 d9 h4 k7 j7 h10 g11 l6
1,h8 h9 i7 g9 f9 g10 g8 h7 i8 f8 i9 i10 f6 j10 j8 k8 h10 k7 h6 k9 i6 i5 g6 j6 e6
0,h8 i9 i7 g9 h6 j8 h9 h7 i8 g10 g11 e10 h10 f11 d9 e8 f9 h12 i10 e12 g8 j11 g12 g13 j10 d13 c14 e11 e9 e13 e14 f13 f7 h13
1,h8 h9 j10 i9 i11 k9 j9 j8 k7 i7 l10 i8 i10 k10 g10 h11 h12 f10 j12 i12 i13 h14 j13 j11 g13 f14 h13 k13 f13
1,h8 i9 j8 i6 i5 i7 i8 g8 j5 j6 h5 g5 h7 h6 g6 j9 i4 j3 k6 l7 k5 f4 l5
0,h8 i9 j6 g9 j9 g8 g10 h10 i8 j8 g11 h9 f9 h11 i11 k10 h12 k9 i10 k7 l6 k8 k11 k6
0,h8 h9 h6 i10 i6 i9 g9 g8 j11 i7 i8 k8 j9 g6 f8 g7 j7 f7 e6 h5 j10 j8 j12 j13 h10 i11 e7 d6 e8 e5 g5 f4 g3 d4 f5 d5 d7 g4 h4 f6 c3 e4 c4 f3 c8 b9 d8 b8 c7 c6 b7 g2
0,h8 h9 h6 g7 g8 i8 j7 h7 g6 i6 i7 g9 j8 k9 j6 j9 i9 k7 k10 j5 g3 k5 h4 k4 l3 k6 i5 k8
0,h8 i9 g6 i7 h7 i8 i6 j8 h10 h6 g8 k9 l10 g5
0,h8 h9 h6 g10 i10 g9 i9 g7 g8 j7 k6 f11 f8 i8
1,h8 h9 h7 i8 i7 j7 k6 j6 j5 j9 j8 i9 k9 h6 g10 i10 i6 g8 j11 k8 l7 i4 m8 n9 l9 f7 e6 g9 f9 i12 i11 k10 l10 h11 m11
1,h8 h9 i7 g9 i9 i8 j7 h7 j9 j8 k8 i10 l9 i6 k11 j10 k9 m9 k10 k12 k7
0,h8 i9 i10 h10 g11 g9 f9 f8 e7 i11 j12 h12 j10 h11 h13 g7 h6 g6 g8 k11 h9 j11 l11 h7 g5 i7 j7 i8 f5 k10 j9 k8 k9 j8 l9 k7 l8 l6
0,h8 i9 h7 h9 g9 i7 i8 j8 j9 g6 k10 l11 k9 k8 l9 m9 l8 j11 j10 i11 k11 h11 m7 n6 h10 i10 k12 k13 l7 l6 m8 k7 n7 m5
1,h8 h9 h6 i10 i6 g6 g8 i8 h7 f9 j7 h5 i7 k7 j6 g9 j5 k4 j8 j9 j4
0,h8 i9 i7 h7 i8 j8 h10 g9 h9 g10 g8 i10 f8 e8 f9 f7 d9 e9 e7 d8 f10 f11 h11 h12 e10 j10 d11 c12 c10 d10 c11 g11 g12 i11 k9 l10 k10 j9 j11 k11 i12 l9 l12 l7 l8 k8 m6 j7 j6 i6 m10 h5
1,h8 i9 h7 h9 g9 i7 g8 i8 i6 f9 h5 h6 g5 j5 e5 f5 e8 g6 e7 i10 i11 e6 d8 f8 f6 h4 c9
1,h8 h9 h6 i8 i7 j7 k6 j6 j5 g10 f11 j9 j8 k9 i9 k10 h7 k8 h5 h4 g5 f4 i5 k5 f5
1,h8 i9 g6 g7 i8 h7 f7 e8 j8 g8 f9 f8 e9 g9 g10 h10 i11 e7 d6 c9 f6 e6 j7 h9 k8 l8 i6 d8 c8 a11 b10 j9 k9 e5 e4 h5 h6 j6 i7 g5 l10
1,h8 i9 g6 i7 g8 i8 i6 h7 g7 g9 h6 f6 h5 h9 g4 g5 j7 f9 f3
1,h8 h9 i9 i8 j10 g7 k11 l12 j7 g8 i10 g10 g9 f11 e12 k10 j9 j8 k8 h11 i7 f10 l7 m6 k7 f9 m7
1,h8 i9 i8 j8 k7 h10 i7 j10 j7 h7 j6 k5 l8 m9 l9 l7 i5 h4 i6 i4 k8 j5 h5
0,h8 i9 j8 i7 i10 h9 g10 h10 j9 k8 i6 h7 j7 j6 f8 e8 h11 g12 i12 j13 j11 j10 k10 l9 l11 m12 e9 g7 e12 f11 e10 d10 d11 c10 g8 i8 c12 f9 b11 f13 e11 e13 d12 f12 f10 g11
1,h8 i9 j8 i8 k8 i7 i10 j9 k9 k10 h7 i6 i5 l11 m12 h9 j7 l10 k7 l9 l8 j11 j6 m8 m9
0,h8 h9 h6 i9 j9 i7 i8 g8 h7 g6 g7 h5 f8 i5 e9 d10 k10 l11 e7 f7 e6 e8 g9 d9
1,h8 i9 i7 g9 h9 h7 j8 i8 g6 h6 j5 j6 i5 h5 j11 g8 i11 g11 g10 f9 e10 h10 j10 j9 k9 l10 l8 h12 m7
1,h8 i9 j7 i7 i6 j8 h10 h9 j9 i10 i11 g9 f9 g8 f7 g7 g6 h6 k9 g5 f4 i5 f8 f10 k8 h5 j5 h4 h3 i3 j2 e7 f6 e5 f5
1,h8 h9 j10 i9 j9 j8 k7 i7 k10 l8 l10 i10 i8 l11 j11 k11 i12 h13 k6 m8 k8 k9 h6 i6 i5 h5 g7 f8 j4 k3 k4 k5 g4 i4 g6 g5 h7
1,h8 h9 h6 i10 g8 i8 g10 g11 g7 g6 h7 i7 i9 f6 f8 i5 f9 i6 i4 e8 d10 e10 e9
0,h8 i9 h7 h9 j9 i8 j7 j8 i10 h11 g10 f10 h10 i6 i7 k7 l6 k5 l8 k10 l7 l5 m6 k8 k6 n6 l10 l9 j5 m8 j11 f7 f8 e7 g7 e9 h6 i4 h5 h4 g8 g9 f9 d8 c7 j4 k4 i3 i5 g4 f4 f6 f5 g5
0,h8 h9 h6 i8 i7 j7 g10 j6 j8 k6 l5 g5 l6 l7 j5 i5 k7 m5 g9 h10 f9 g8 i10 h11 f10 e11 h12 g11 f11 f12 e13 f7 e6 g6 g4 f5 e4 h5 e5 e8 i4 d9
1,h8 h9 h7 i8 j7 g7 i6 j5 h5 g4 k7 k8 j6 k6 h4 h6 i5 g3 l8
1,h8 h9 j10 i9 j8 j7 i8 k8 j9 k10 l9 g8 k9 j11 i10 i7 h7 g6 l8 m7 g9 m9 f10 i11 h11 g12 h12 g11 f12 h13 i12 g10 f11 f13 g13 e11 g7 f8 f7 e7 e8 f6 h6 g5 h4 h5 g4 m8 m6 j5 i5 l7 k7 k6 j6
1,h8 i9 h6 h9 j9 i8 i10 k8 g10 h10 g11 h11 g9 g8 f10 i7 h12 i13 e12 g12 e11 d12 e9 d8 e10 e13 e8
1,h8 i9 i7 g9 h9 h10 g11 i11 j12 i10 i12 j10 g10 k9 l8 j9 h11 f9 j7 f8 e7 f11 f12 k10 l10 k7 h12 g12 l12 k12 k11 f10 f7 k8 k6 m6 i8
1,h8 i9 i7 g9 j8 j9 k9 f9 h9 h6 k8 i8 k10 k7 i10 j11 l10 m11 j10 m10 h10
1,h8 h9 j10 i9 h10 g9 f9 g10 g8 i8 j7 j9 k9 i11 i10 k10 h7 i6 f11 e10 f7 i7 i5 f8 h5 h6 g5 f5 g6 i4 j6 j5 g4 g7 g3 g2 h4 f2 k7
1,h8 i9 g6 h9 j9 i8 i7 g9 j7 j8 k7 l7 j6 k6 h5 g5 h7 g7 h6 h4 i6 f6 g4 k8 f3
1,h8 h9 h6 g7 f7 g8 g9 i7 h5 g6 f5 g5 g4 h4 j7 i6 j5 f6 i3 h3 d8 e8 f10 e9 e11 d12 d10 d9 c9 b8 f11 f12 e10 c10 h10 g10 f8 f9 i11 j12 e7
1,h8 i9 g6 h9 j9 g8 i10 f9 g9 f10 f11 h7 e10 f7 e7 i6 j5 i7 j7 f8 f6 d8 d9 e6 d5 c8 e8 g12 g11 e9 i5 d10 c11 c7 b6 j8 g5 f5 d7 g4 l7 h6 g7 k8 k6 h3 i2 m8 k5 h5 h4 i3 l5 l8 m5
1,h8 h9 j10 i9 i8 g9 j9 j8 k10 l11 h10 i10 j11 i12 f9 g6 g8 e8 e10 d11 k9 k8 i11 h12 m9 m10 j12 j13 k13 l14 k12 k11 l9 n9 l8 m7 l6 l7 j6 k7 i6 i7 h7
0,h8 i9 j10 h10 g9 g8 j8 i7 i8 j9 k8 l8 j7 i6 j6 j5 h7 h4 i4 e6 h9 g10 h5 h6 g6 f7 e9 e4 f9 d9 e7 f4 d4 d5 c4 c6 f3 d6 f6 e5 g3 a6 b6 g5 d2 e3
0,h8 h9 j10 i9 j9 j8 h10 g10 i8 k10 g9 f8 h6 h7 i11 h12 j12 k13 k11 j11 j6 i7 m9 l10 k9 k7 l9 n9 l8 m7 l7 l6 m5 g7 j7 f7 e7 f9 f6 g8 i10 e10 d11 i6
0,h8 h9 j8 g8 j9 i10 j11 j10 k10 i8 g10 i6 i7 h7 f9 g6 j6 g9 e6 f5 e4 g5 g7 j5 k4 h5 k5 i5
0,h8 i9 i6 i10 g9 h10 f10 i7 g11 h11 g12 g10 h12 e9 i12 f12 j11 k10 j10 j9 i11 g13 e11 d12 i13 j14 i14 i15 k11 j12 f11 h13 k9 l8 l11 m11 k8 k7 j7 h5 j6 j5 l6 k6 i4 g6 g5 f7 e8 h7 i8 e6 f8 g8 h9 d6 f6 d7 d8 d5 c4 d3 d4 f5 e4 c8 g4 b9
0,h8 h9 h7 i8 g8 i9 i10 j9 k9 j7 k6 j8 j6 j11 j10 f9 g9 f11 i7 g10
0,h8 h9 h7 i9 i7 g9 f9 g8 g10 h10 e8 d7 f7 k9 j9 g7 h5 g6 g5 j8 k7 f8 e7 i5 h6 h4 e5 e6 i11 h11 f12 f4 g4 f3 f2 e11 c9 d9 d8 f6 d11 k10 k11 l10 j10 l12 m11 k12 j7 l7 k8 i6 l11 j11 n11 i10
1,h8 i9 i6 j8 h10 j9 g9 h7 f8 e7 f10 i7 f7 f9 e10 g10 e8 i8 e11 d12 d8 g8 e9 e12 c7 k10 b6
0,h8 i9 i10 h9 h10 g10 g9 f8 f11 h11 i12 j12 j11 k10 k9 l8 h6 i7 j7 i6 j4 i5 i8 j8 l6 l5 k5 i3 i4 h4 g5 g6 k7 k6 d9 e11 e7 d8 e5 e6 c7 c8 e8 d5 d6 f4 f7 d7 f5 g3 f2 f3 h3 g4 d4 c5 h13 g12 i13 i14 f9 e9 g14 f15 n11 n8 m9 m8 k8 l9 n9 l11 l10 j5 m6 d10 c11 f12 c10 b11 c9 e12 d12 e13 e10 c12 e14 d14 n12 n10 c15 m11 l13 k12 j13 k13 j14 k14 k11 h12 g13 f13 n13 n14 m3 m4 k3 l3 l7 j9 n5 o4 n4 n6 k1 l2 l1 k2 n2 l4 n1 n3 m1 o2
1,h8 i9 i8 j8 g9 i7 h10 h7 j7 h9 k9 f8 k10 j10 k8 k7 l9 m10 j11 i12 n9 m9 m8 n7 l7 k6 l11 k11 j9 m12 m6 n5 i10
0,h8 h9 i6 g8 i10 g9 i9 i8 g10 j10 j9 h11 h10 j8 i11 e10 f9 e8 e9 d9 f7 h6 c8 i7 g5 j7 k7 i13 f6 f5 g7 e5 f8 f10 c11 d10 c10 c9 d7 e7 e4 e11 f12 d12 d11 c13
1,h8 i9 i8 h7 f7 g8 f9 g10 f10 f8 g9 e11 i6 i5 j6 i7 h6 g6 k6 l6 j7 l5 j8 j9 k8 l8 l9 m10 h5
1,h8 i9 j8 i7 h9 i8 i6 h7 j7 j6 i11 j9 k10 k8 j11 k12 h11 g11 i12 h13 i13 i10 j12 h10 k11 l11 l10 m9 h14
0,h8 i9 i8 h7 f7 g8 f9 f10 g10 h11 g11 g12 e8 d7 d9 c10 e11 e9 e12 f11 e13 e14 f13 g13 c8 j9 d11 d10 b10 c11 f8 f6 k8 j7 k7 k9 l9 l8 j10 h13 i14 h12 h10 d14 f14 g5 e7 d6 g6 h5 b7 b8 e5 e4 g4 j5 i5 j6 j8 k4 i6 i4 j4 h3 k6 g2 f1 f3 d5 h4 h6 g7 k10 i10 j11 m8 h1 i3 j3 j2
0,h8 i9 j8 i8 i10 i7 i6 h9 g10 j7 k6 j9 k9 h7 k10 k7 g7 l7
1,h8 i9 j7 h7 i6 i8 j6 j8 k6 l6 k7 l8 l9 k8 m8 l7 j9 i7 h6 g6 j4 i11 i10 k9 j10 k11 l10 k10 k12 h10 i5 l5 l4 f5 e4 k3 h4 g3 i4 k4 j3 j5 j11 l13 g5 i3 g9 g7 e7 f6 m10 j12 h5 f3 h3 h2 f4 g4 d6 e5 d9 c8 g8 h9 f8 c5 d8 e8 d7 d5 d10
1,h8 h9 j10 g7 i11 k9 g9 f8 j11 h6 i5 i7 j8 j7 h7 i8 g10 i9 i10 j9 l9 k10 h11 k6 l5 k8 k7 k11 k12 m12 l11 g11 h10 f10 l13 m14 l12 l10 j12 k13 i12 h12 f9 e8 j13
0,h8 h7 f10 i7 f8 i8 g7 i9 i10 j9 k10 h9 g9 j7 k6 l9 k9 i6 i5 k8 h5 m10
1,h8 g7 f10 i7 f8 h7 f7 f9 g8 i8 i10 h9 g10 h10 g9 g11 e8 d8 c10 g6 e11 d12 e10 d10 e9 e7 e12
0,h8 h9 h6 g10 i7 g9 j8 k9 i9 j7 g8 i8 k6 f11
1,h8 i9 i10 g9 g8 h9 f9 g10 i8 j8 h10 j9 k9 j11 j10 h11 i11 h12 j6 h7 k7 l8 k10 l10 k8 k11 k6
